time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.01661666827464411,0.16079900862312896,12.01270232231145,0.10351548390777676,0.030196259260502067,0.0,-0.10141388747243686,0.5701452492669001,3.3230230236228504,0.1197766832387887,0.0421742500652824,0.0,475.98138142318675,475.0820279086239,476.5267421943554,478.06977395350975
1.2600000000000007,-0.023310633437589684,0.19708305569267118,12.214166365396713,0.11022990277620792,0.032991407672056106,0.0,-0.12197315901888689,0.6399797170685473,3.3921331701123387,0.08751076030925148,0.054201003144346525,0.0,439.528672329002,440.5256128142241,439.64188899067085,436.9709776039529
1.3200000000000007,-0.031220396485357668,0.23743165443155406,12.4175253890585,0.1153989102101809,0.03587257217304529,0.0,-0.14195554281068928,0.7054160516327056,3.3864304634160782,0.08328172670210922,0.03128501506512329,0.0,416.90921323583325,414.9035263842631,414.7438513698853,414.37893301614866
1.3800000000000008,-0.040461645955427075,0.2820699533090337,12.622887059849454,0.12023654527521987,0.03806505050688447,0.0,-0.16627917620646554,0.782972149760806,3.458643853628912,0.07470951199968412,0.04539308963680337,0.0,439.82342380099595,440.9909810637195,441.9121867217977,441.21025017607957
1.4400000000000008,-0.05119677944181754,0.33141603445076756,12.832256587657634,0.12464766076894751,0.04078420434331509,0.0,-0.19181390096627232,0.8622882773075856,3.520052489772067,0.07102500409982782,0.045171148341138646,0.0,438.19091028619243,438.17368246536654,438.38244901931085,438.08045457444774
1.5000000000000009,-0.06376919208770475,0.38636722805084395,13.051347996686358,0.12899548856764653,0.04330625463018656,0.0,-0.22756287870650313,0.9698364857289615,3.782024860015991,0.07519496428975732,0.03487941066474356,0.0,499.319708116665,498.56904384327174,499.07241856484933,499.3801193654805
1.560000000000001,-0.07828415210360809,0.4470975427433285,13.280141077463007,0.13330850309613584,0.04536210030903476,0.0,-0.2564597985345508,1.0548871177563295,3.844090143121707,0.06427017940552686,0.033004432220922655,0.0,441.6728360461323,441.5186535630354,441.0851639868076,440.18595888942906
1.620000000000001,-0.09465059738171495,0.5132371640280803,13.514325526344171,0.13764223440515266,0.04712910060392517,0.0,-0.2892665629304219,1.1501215535237024,3.961531165123181,0.08467070617777175,0.02117663468665924,0.0,459.36393144564573,458.4252136440134,458.6051832926269,460.2265604092663
1.680000000000001,-0.11308195068385866,0.5853627284510544,13.756824492903135,0.1427360327592071,0.04814626139211331,0.0,-0.3252121586518473,1.2545229536709757,4.121047563770479,0.08534442710777122,0.006777425566392848,0.0,473.1256802450088,472.0155916335883,473.42633111871635,473.4835996621566
1.740000000000001,-0.1333953799990447,0.6629902206957794,14.002840332970152,0.14780925445173398,0.04849521784875144,0.0,-0.351938987744074,1.3334697813295835,4.079513563320455,0.08292450389525481,0.0038200132015863758,0.0,410.74161498478077,410.4791269160747,409.85557535028164,409.64693944847653
1.8000000000000012,-0.15545308197918842,0.7458455701539519,14.249101398534748,0.1525193368025919,0.04880331794995296,0.0,-0.3833328546894066,1.4287774437768346,4.1288703376279186,0.06773972023458591,0.007643287808506592,0.0,440.7492667907469,441.0650775985942,440.4443168601248,439.1914698092607
1.8600000000000012,-0.1794815646989344,0.8347524407867812,14.499927793596072,0.15700059578215342,0.049293731078067005,0.0,-0.41764474718242295,1.5351307142048896,4.2314806802875395,0.0858450318141446,0.009213556683204898,0.0,458.0135155585096,458.13827642897326,456.85974621625905,458.30527919860054
1.9200000000000013,-0.2056906008786998,0.9304851954353688,14.759111336318297,0.1618994160221945,0.04959047614094381,0.0,-0.45600399250032414,1.656383980877219,4.407108488744819,0.07155524426559047,-0.005360458164639541,0.0,481.6290128877402,480.52531989515165,481.4473977793367,480.3696934836891
1.9800000000000013,-0.2341628127479483,1.0334594669837331,15.027979277716133,0.16597211127363387,0.04911106909282292,0.0,-0.49299444068664783,1.7764079251400988,4.554398414006251,0.059270843831687736,-0.013850210357517137,0.0,474.6630049254875,474.0110853271854,474.71495920244104,473.77440655917275
2.0400000000000014,-0.26473857289011654,1.1433642969041835,15.303578894574516,0.1692661299170739,0.04851804473259058,0.0,-0.5261101192977288,1.8873243950473446,4.63179191258449,0.04429388177846501,-0.0029422899105100656,0.0,454.0744076973585,454.9488461793862,454.99283558190996,453.7939558596525
2.1000000000000014,-0.29726266583673355,1.2598766078054109,15.583209884878382,0.1720467258579319,0.0485616221504257,0.0,-0.5580074960525684,1.9965849367916007,4.688866802514851,0.050154561588520136,0.007205790181790298,0.0,448.7442695290629,449.56738463611936,448.6555811790757,449.13246687618647
2.1600000000000015,-0.33188900172449415,1.383644388893795,15.870000300549535,0.17474138958839536,0.04877066451926293,0.0,-0.5962013209837571,2.1291390955786897,4.869863766456747,0.031540245159211874,-0.00525372164418702,0.0,488.8923343770525,487.96295114479847,487.19588905052194,485.8029085566416
2.2200000000000015,-0.36851628392326496,1.5143658116813323,16.16171334841847,0.1767525288676124,0.04878832287144874,0.0,-0.6246997459584211,2.228357703100584,4.853860067601834,0.0372079986940607,0.009561866193195137,0.0,427.0426366352086,428.304756966141,428.3773641721217,428.8596161558135
2.2800000000000016,-0.40712466668291913,1.6520297994638675,16.457842782696922,0.17877375106106097,0.04896808431814215,0.0,-0.6622563594527638,2.3604781654739107,5.016234664414705,0.02550539122343529,-0.015278873521554014,0.0,484.65736053707644,482.7864676499417,484.68203560372604,483.80194844658297
2.3400000000000016,-0.447639812360411,1.7963943894196188,16.75675211334765,0.1803035560020536,0.04791700806685917,0.0,-0.6881883795102473,2.45177952515718,4.94762427910977,0.025479461332264693,-0.02242080124921964,0.0,412.4162237316759,411.7848474074464,412.64867458832964,412.64655544222757
